# y   Re(v)   Im(v)
21.5529 -0.00112185 -0.00123802
21.7038 -0.00106672 -0.00117956
21.8526 -0.0010127 -0.00112225
21.999 -0.000959766 -0.00106611
22.143 -0.000907939 -0.00101119
22.2846 -0.000857271 -0.000957519
22.4235 -0.000807778 -0.000905067
22.5596 -0.000759436 -0.000853837
22.6929 -0.000712253 -0.000803881
22.8232 -0.000666286 -0.000755235
22.9505 -0.000621565 -0.00070789
23.0746 -0.000578075 -0.000661842
23.1954 -0.000535821 -0.000617132
23.3128 -0.000494849 -0.00057381
23.4267 -0.000455202 -0.000531881
23.537 -0.000416878 -0.000491339
23.6436 -0.00037988 -0.000452213
23.7464 -0.00034425 -0.00041455
23.8454 -0.000310044 -0.000378377
23.9403 -0.000277282 -0.000343709
24.0312 -0.00024596 -0.000310598
24.1179 -0.000216065 -0.000279121
24.2003 -0.000187553 -0.000249313
24.2784 -0.000160334 -0.000221113
24.3522 -0.000134332 -0.000194353
24.4214 -0.000109604 -0.000168792
24.4861 -8.64162e-05 -0.000144169
24.5462 -6.52322e-05 -0.000120319
24.6016 -4.66353e-05 -9.73164e-05
24.6522 -3.11797e-05 -7.55586e-05
24.6981 -1.92062e-05 -5.57027e-05
24.7391 -1.0696e-05 -3.8487e-05
24.7753 -5.24568e-06 -2.45147e-05
24.8065 -2.17668e-06 -1.40728e-05
24.8328 -7.14581e-07 -7.03685e-06
24.8542 -1.62814e-07 -2.89387e-06
24.8705 -1.78924e-08 -8.75383e-07
24.8818 7.04943e-10 -1.49178e-07
24.8881 1.0227e-10 -5.46077e-09
